USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
744860,94789,2015012500,290,13,20,80,***,*,*,*,10,**,**,**,**,**,**,**,**,*,37,24,999.4,29.52,998.8,40,36,0,*****,*****,*****,**
744860,94789,2015012501,290,13,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,37,24,999.4,*****,998.5,40,33,*****,*****,*****,*****,**
744860,94789,2015012501,270,14,***,220,***,*,*,*,10,**,**,**,**,**,**,**,**,*,36,25,1000.7,29.55,999.8,***,***,0,*****,*****,*****,**
744860,94789,2015012502,270,17,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,36,26,1001.6,29.58,1000.9,***,***,0,*****,*****,*****,**
744860,94789,2015012503,270,20,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,36,25,1002.2,29.6,1001.5,***,***,0,*****,*****,*****,**
744860,94789,2015012504,270,20,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,36,25,1002.2,*****,1001.2,***,***,*****,*****,*****,*****,**
744860,94789,2015012504,260,17,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,34,25,1003,29.62,1002.2,***,***,0,*****,*****,*****,**
744860,94789,2015012505,260,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,35,25,1004.1,29.66,1003.6,***,***,0,*****,*****,*****,**
744860,94789,2015012506,260,17,***,60,***,*,*,*,10,**,**,**,**,**,**,**,**,*,35,26,1004.8,29.67,1003.9,37,34,0,*****,0.09,*****,**
744860,94789,2015012507,260,17,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,35,26,1004.8,*****,1003.6,40,34,*****,*****,0.09,*****,**
744860,94789,2015012507,240,17,***,60,***,*,*,*,10,**,**,**,**,**,**,**,**,*,36,28,1006,29.71,1005.3,***,***,0,*****,*****,*****,**
744860,94789,2015012508,250,16,***,60,***,*,*,*,10,**,**,**,**,**,**,**,**,*,37,29,1006.8,29.73,1005.9,***,***,0,*****,*****,*****,**
744860,94789,2015012509,260,13,***,39,***,*,*,*,10,**,**,**,**,**,**,**,**,*,39,29,1007.6,29.76,1007,***,***,0,*****,*****,*****,**
744860,94789,2015012510,260,13,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,39,29,1007.6,*****,1006.7,***,***,*****,*****,*****,*****,**
744860,94789,2015012510,280,15,24,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,41,27,1007.4,29.75,1006.6,***,***,0,*****,*****,*****,**
744860,94789,2015012511,300,17,26,230,***,*,*,*,10,**,**,**,**,**,**,**,**,*,43,19,1007.8,29.76,1007,***,***,0,*****,*****,*****,**
744860,94789,2015012512,290,17,24,230,***,*,*,*,10,**,**,**,**,**,**,**,**,*,45,16,1008.4,29.78,1007.6,45,35,0,*****,*****,*****,**
744860,94789,2015012513,290,17,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,45,16,1008.4,*****,1007.3,45,35,*****,*****,*****,*****,**
744860,94789,2015012513,310,17,28,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,45,12,1008.3,29.78,1007.6,***,***,0,*****,*****,*****,**
744860,94789,2015012514,300,20,***,240,***,*,*,*,10,**,**,**,**,**,**,**,**,*,44,10,1008.9,29.79,1008,***,***,0,*****,*****,*****,**
744860,94789,2015012515,330,16,***,240,***,*,*,*,10,**,**,**,**,**,**,**,**,*,43,11,1009.6,29.82,1009,***,***,0,*****,*****,*****,**
744860,94789,2015012516,330,16,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,43,11,1009.6,*****,1008.7,***,***,*****,*****,*****,*****,**
744860,94789,2015012516,330,10,***,240,***,*,*,*,10,**,**,**,**,**,**,**,**,*,39,12,1010.8,29.85,1010,***,***,0,*****,*****,*****,**
744860,94789,2015012517,340,14,***,260,***,*,*,*,10,**,**,**,**,**,**,**,**,*,38,8,1011.9,29.88,1011,***,***,0,*****,*****,*****,**
744860,94789,2015012518,330,13,***,260,***,*,*,*,10,**,**,**,**,**,**,**,**,*,36,9,1013.1,29.92,1012.4,45,36,0,*****,*****,*****,**
744860,94789,2015012519,330,13,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,36,9,1013.1,*****,1012.1,45,34,*****,*****,*****,*****,**
744860,94789,2015012519,350,11,***,130,***,*,*,*,10,**,**,**,**,**,**,**,**,*,36,8,1014,29.95,1013.4,***,***,0,*****,*****,*****,**
744860,94789,2015012520,360,13,***,55,***,*,*,*,10,**,**,**,**,**,**,**,**,*,35,10,1014.6,29.96,1013.7,***,***,0,*****,*****,*****,**
744860,94789,2015012521,350,13,***,60,***,*,*,*,10,**,**,**,**,**,**,**,**,*,34,10,1015.4,29.99,1014.7,***,***,0,*****,*****,*****,**
744860,94789,2015012522,350,13,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,34,10,1015.4,*****,1014.4,***,***,*****,*****,*****,*****,**
744860,94789,2015012522,10,16,***,55,***,*,*,*,10,**,**,**,**,**,**,**,**,*,33,10,1015.2,29.98,1014.4,***,***,0,*****,*****,*****,**
744860,94789,2015012523,30,13,***,70,***,*,*,*,10,**,**,**,**,**,**,**,**,*,32,11,1016.1,30.01,1015.4,45,32,0,*****,*****,*****,**
744860,94789,2015012523,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,45,***,*****,*****,0,*****,0
744860,94789,2015012600,30,10,***,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,30,8,1016.4,30.02,1015.8,37,30,0,*****,*****,*****,**
744860,94789,2015012601,30,10,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,30,8,1016.4,*****,1015.5,37,30,*****,*****,*****,*****,**
744860,94789,2015012601,40,10,***,55,***,*,*,*,10,**,**,**,**,**,**,**,**,*,29,8,1016.9,30.03,1016.1,***,***,0,*****,*****,*****,**
744860,94789,2015012602,30,11,***,47,***,*,*,*,10,**,**,**,**,**,**,**,**,*,28,6,1016.6,30.02,1015.8,***,***,0,*****,*****,*****,**
744860,94789,2015012607,60,15,***,33,***,*,*,*,10,**,**,**,**,**,**,**,**,*,27,13,1016.4,30.02,1015.8,***,***,0,*****,*****,*****,**
744860,94789,2015012610,50,18,28,21,***,*,*,*,2.5,**,**,**,**,71,**,**,**,*,26,19,1015.4,29.99,1014.7,***,***,0.01,*****,*****,*****,**
744860,94789,2015012612,30,20,29,15,***,*,*,*,1,**,**,**,**,71,**,**,**,*,24,18,1012.2,29.89,1011.4,27,24,0.00T,0.01,*****,*****,**
744860,94789,2015012613,30,18,29,13,***,*,*,*,1,71,**,**,**,71,**,**,**,*,25,18,1012.2,29.89,1011.4,30,24,0.00T,0.01,*****,*****,**
744860,94789,2015012613,20,20,***,8,***,*,*,*,0.8,**,**,**,**,71,**,**,**,*,24,19,1011.8,29.88,1011,***,***,0.03,*****,*****,*****,**
744860,94789,2015012614,20,20,25,8,***,*,*,*,0.8,**,**,**,**,71,10,**,**,*,24,20,1011.1,29.86,1010.3,***,***,0.03,*****,*****,*****,**
744860,94789,2015012615,20,20,***,16,***,*,*,*,1.5,**,**,**,**,71,**,**,**,*,26,20,1010.2,29.83,1009.3,***,***,0.02,*****,*****,0.08,**
744860,94789,2015012616,20,20,***,***,OVC,*,*,*,1.5,71,**,**,**,**,**,**,**,*,26,20,1010.2,*****,1009,***,***,*****,*****,*****,0.08,**
744860,94789,2015012617,30,22,29,18,***,*,*,*,1,**,**,**,**,71,**,**,**,*,27,22,1010.2,29.83,1009.3,***,***,0.02,*****,*****,*****,**
744860,94789,2015012618,30,24,32,13,***,*,*,*,0.5,**,**,**,**,71,**,**,**,*,27,21,******,29.83,1009.3,***,***,0.01,*****,*****,*****,**
744860,94789,2015012618,30,23,36,11,***,*,*,*,0.5,**,**,**,**,71,10,**,**,*,27,23,1009.7,29.82,1009,27,24,0.06,0.13,*****,*****,3
744860,94789,2015012619,30,23,***,***,OVC,*,*,*,0.5,71,**,**,**,**,**,**,**,*,27,23,1009.7,*****,1008.7,27,24,*****,0.12,*****,*****,3
744860,94789,2015012619,30,23,34,13,***,*,*,*,0.5,**,**,**,**,71,10,**,**,*,27,23,1008.4,29.78,1007.6,***,***,0.02,*****,*****,*****,**
744860,94789,2015012622,20,24,***,***,OVC,*,*,*,1.5,71,**,**,**,**,**,**,**,*,27,22,1007,*****,1006,***,***,*****,*****,*****,0.04,**
744860,94789,2015012622,20,24,32,20,***,*,*,*,2,**,**,**,**,71,**,**,**,*,27,21,******,29.7,1004.9,***,***,*****,*****,*****,*****,**
744860,94789,2015012623,10,18,34,7,OBS,*,*,*,0.8,**,**,**,**,71,27,**,**,*,27,21,******,29.67,1003.9,***,***,0.01,*****,*****,*****,**
744860,94789,2015012623,10,23,33,7,OBS,*,*,*,0.8,**,**,**,**,71,27,**,**,*,26,21,1004.5,29.67,1003.9,32,24,0.02,*****,*****,*****,**
744860,94789,2015012623,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,32,***,*****,*****,0.33,*****,0
744860,94789,2015012700,10,20,31,7,***,*,*,*,0.8,**,**,**,**,71,27,**,**,*,26,21,1004.4,29.66,1003.6,28,26,0.00T,0.07,*****,*****,6
744860,94789,2015012701,10,20,***,***,OVC,*,*,*,0.8,71,**,**,**,**,**,**,**,*,26,21,1004.4,*****,1003.3,30,25,*****,0.08,*****,*****,6
744860,94789,2015012701,10,18,29,7,***,*,*,*,1,**,**,**,**,71,27,**,**,*,25,19,******,29.66,1003.6,***,***,*****,*****,*****,*****,**
744860,94789,2015012702,10,21,31,12,***,*,*,*,1.5,**,**,**,**,71,27,**,**,*,25,19,******,29.65,1003.2,***,***,*****,*****,*****,*****,**
744860,94789,2015012702,10,22,32,12,***,*,*,*,1.5,**,**,**,**,71,27,**,**,*,25,20,1004,29.65,1003.2,***,***,0.01,*****,*****,*****,**
744860,94789,2015012703,360,24,33,15,***,*,*,*,1,**,**,**,**,71,27,**,**,*,25,19,******,29.65,1003.2,***,***,*****,*****,*****,*****,**
744860,94789,2015012704,360,24,***,***,OVC,*,*,*,1,71,**,**,**,**,**,**,**,*,24,19,1003.8,*****,1002.9,***,***,*****,*****,*****,0.01,**
744860,94789,2015012705,340,23,31,20,***,*,*,*,1,**,**,**,**,71,27,**,**,*,21,16,******,29.64,1002.9,***,***,*****,*****,*****,*****,**
744860,94789,2015012705,350,23,31,20,***,*,*,*,1,**,**,**,**,71,27,**,**,*,21,15,1003.5,29.64,1002.9,***,***,0.01,*****,*****,*****,**
744860,94789,2015012706,340,21,31,20,***,*,*,*,1,**,**,**,**,71,27,**,**,*,21,15,1004.1,29.65,1003.2,26,21,0.01,0.03,0.24,*****,9
744860,94789,2015012707,340,21,***,***,OVC,*,*,*,1,71,**,**,**,**,**,**,**,*,21,15,1004.1,*****,1002.9,32,21,*****,0.03,0.24,*****,9
744860,94789,2015012707,350,21,29,17,***,*,*,*,3,**,**,**,**,71,27,**,**,*,21,14,******,29.66,1003.6,***,***,*****,*****,*****,*****,**
744860,94789,2015012708,340,22,28,13,***,*,*,*,1,**,**,**,**,71,27,**,**,*,21,16,******,29.68,1004.2,***,***,*****,*****,*****,*****,**
744860,94789,2015012709,340,23,32,13,***,*,*,*,0.5,**,**,**,**,71,27,**,**,*,23,18,******,29.68,1004.2,***,***,0.02,*****,*****,*****,**
744860,94789,2015012709,340,23,32,13,***,*,*,*,0.5,**,**,**,**,71,27,**,**,*,23,17,1005,29.68,1004.2,***,***,0.02,*****,*****,0.02,**
744860,94789,2015012710,340,23,***,***,OVC,*,*,*,0.5,71,**,**,**,**,**,**,**,*,23,17,1005,*****,1004,***,***,*****,*****,*****,0.02,**
744860,94789,2015012711,350,23,31,22,***,*,*,*,2,**,**,**,**,71,27,**,**,*,25,18,******,29.68,1004.2,***,***,*****,*****,*****,*****,**
744860,94789,2015012712,340,18,***,35,***,*,*,*,7,**,**,**,**,71,**,**,**,*,25,18,******,29.67,1003.9,***,***,0.01,*****,*****,*****,**
744860,94789,2015012712,340,18,***,35,***,*,*,*,9.1,**,**,**,**,**,**,**,**,*,25,17,1004.7,29.67,1003.9,25,21,0.01,0.03,*****,*****,11
744860,94789,2015012713,340,18,***,***,OVC,*,*,*,8.8,**,**,**,**,**,**,**,**,*,25,17,1004.7,*****,1003.6,26,21,*****,0.03,*****,*****,11
744860,94789,2015012714,350,16,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,27,17,1004.3,29.66,1003.6,***,***,0,*****,*****,*****,**
744860,94789,2015012716,350,18,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,26,16,1004.4,*****,1003.3,***,***,*****,*****,*****,0,**
744860,94789,2015012716,350,17,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,26,16,1005,29.68,1004.2,***,***,0,*****,*****,*****,**
744860,94789,2015012717,350,15,***,170,***,*,*,*,10,**,**,**,**,**,**,**,**,*,26,15,1006.1,29.71,1005.3,***,***,0,*****,*****,*****,**
744860,94789,2015012719,340,13,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,26,15,1006.9,*****,1006,27,21,*****,0,*****,*****,10
744860,94789,2015012719,340,11,***,150,***,*,*,*,10,**,**,**,**,**,**,**,**,*,25,14,1007.5,29.76,1007,***,***,0,*****,*****,*****,**
744860,94789,2015012720,340,14,***,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,24,13,1008.5,29.78,1007.6,***,***,0,*****,*****,*****,**
744860,94789,2015012721,330,20,29,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,23,10,1009.2,29.81,1008.6,***,***,0,*****,*****,*****,**
744860,94789,2015012722,330,20,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,23,10,1009.2,*****,1008.4,***,***,*****,*****,*****,*****,**
744860,94789,2015012722,310,22,***,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,22,8,1010.2,29.83,1009.3,***,***,0,*****,*****,*****,**
744860,94789,2015012723,350,15,***,150,***,*,*,*,10,**,**,**,**,**,**,**,**,*,20,9,1010.9,29.85,1010,27,20,0,*****,*****,*****,**
744860,94789,2015012723,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,27,***,*****,*****,0.31,*****,9
744860,94789,2015012800,340,14,***,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,19,8,1011.3,29.87,1010.7,26,19,0,*****,*****,*****,10
744860,94789,2015012801,340,14,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,19,8,1011.3,*****,1010.4,26,19,*****,*****,*****,*****,10
744860,94789,2015012801,330,16,***,130,***,*,*,*,10,**,**,**,**,**,**,**,**,*,18,7,1011.9,29.88,1011,***,***,0,*****,*****,*****,**
744860,94789,2015012802,310,17,***,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,19,4,1012.7,29.91,1012,***,***,0,*****,*****,*****,**
744860,94789,2015012803,320,18,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,18,1,1013.1,29.92,1012.4,***,***,0,*****,*****,*****,**
744860,94789,2015012804,320,18,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,18,1,1013.1,*****,1012.1,***,***,*****,*****,*****,*****,**
744860,94789,2015012804,330,15,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,17,0,1013.6,29.93,1012.7,***,***,0,*****,*****,*****,**
744860,94789,2015012805,320,16,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,17,1,1014.4,29.96,1013.7,***,***,0,*****,*****,*****,**
744860,94789,2015012806,310,17,25,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,18,0,1015.2,29.98,1014.4,19,17,0,*****,0.03,*****,10
744860,94789,2015012807,310,17,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,18,0,1015.2,*****,1014.1,27,17,*****,*****,0.03,*****,10
744860,94789,2015012807,320,17,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,18,0,1016.1,30.01,1015.4,***,***,0,*****,*****,*****,**
744860,94789,2015012808,330,20,26,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,20,1,1016.9,30.03,1016.1,***,***,0,*****,*****,*****,**
744860,94789,2015012809,330,20,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,3,1017.4,30.05,1016.8,***,***,0,*****,*****,*****,**
744860,94789,2015012810,330,20,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,3,1017.4,*****,1016.5,***,***,*****,*****,*****,*****,**
744860,94789,2015012810,320,17,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,24,5,1018.2,30.07,1017.4,***,***,0,*****,*****,*****,**
744860,94789,2015012811,330,14,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,26,8,1018.2,30.07,1017.4,***,***,0,*****,*****,*****,**
744860,94789,2015012812,310,14,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,29,9,1017.9,30.06,1017.1,29,18,0,*****,*****,*****,10
744860,94789,2015012813,310,14,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,29,9,1017.9,*****,1016.8,29,18,*****,*****,*****,*****,10
744860,94789,2015012813,320,16,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,31,10,1017.9,30.06,1017.1,***,***,0,*****,*****,*****,**
744860,94789,2015012814,320,17,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,32,10,1018.6,30.08,1017.8,***,***,0,*****,*****,*****,**
744860,94789,2015012815,320,15,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,33,10,1019.5,30.11,1018.8,***,***,0,*****,*****,*****,**
744860,94789,2015012816,320,15,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,33,10,1019.5,*****,1018.5,***,***,*****,*****,*****,*****,**
744860,94789,2015012816,350,13,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,9,1020.4,30.14,1019.8,***,***,0,*****,*****,*****,**
744860,94789,2015012817,350,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,9,1021.7,30.17,1020.8,***,***,0,*****,*****,*****,**
744860,94789,2015012818,340,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,9,1022.6,30.2,1021.8,33,29,0,*****,*****,*****,9
744860,94789,2015012819,340,9,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,30,9,1022.6,*****,1021.5,33,17,*****,*****,*****,*****,9
744860,94789,2015012819,340,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,28,9,1023.5,30.23,1022.9,***,***,0,*****,*****,*****,**
744860,94789,2015012820,340,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,29,7,1024.1,30.25,1023.5,***,***,0,*****,*****,*****,**
744860,94789,2015012821,360,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,25,9,1024.6,30.26,1023.9,***,***,0,*****,*****,*****,**
744860,94789,2015012822,360,8,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,25,9,1024.6,*****,1023.6,***,***,*****,*****,*****,*****,**
744860,94789,2015012822,10,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,25,8,1025.1,30.27,1024.2,***,***,0,*****,*****,*****,**
744860,94789,2015012823,350,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,23,6,1025.4,30.28,1024.5,33,17,0,*****,*****,*****,**
744860,94789,2015012823,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,33,***,*****,*****,0,*****,10
744860,94789,2015012900,360,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,21,4,1025.8,30.3,1025.2,30,21,0,*****,*****,*****,9
744860,94789,2015012901,360,5,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,21,4,1025.8,*****,1024.9,30,17,*****,*****,*****,*****,**
744860,94789,2015012901,360,14,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,21,2,1026.1,30.3,1025.2,***,***,0,*****,*****,*****,**
744860,94789,2015012902,340,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,21,2,1026.4,30.31,1025.6,***,***,0,*****,*****,*****,**
744860,94789,2015012903,340,10,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,20,1,1026.5,30.31,1025.6,***,***,0,*****,*****,*****,**
744860,94789,2015012904,340,10,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,20,1,1026.5,*****,1025.3,***,***,*****,*****,*****,*****,**
744860,94789,2015012904,350,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,19,1,1026.4,30.31,1025.6,***,***,0,*****,*****,*****,**
744860,94789,2015012905,360,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,19,1,1026.6,30.32,1025.9,***,***,0,*****,*****,*****,**
744860,94789,2015012906,10,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,19,3,1026.9,30.33,1026.2,23,18,0,*****,*****,*****,9
744860,94789,2015012907,10,6,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,19,3,1026.9,*****,1025.9,33,18,*****,*****,*****,*****,9
744860,94789,2015012907,350,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,19,2,1027.5,30.34,1026.6,***,***,0,*****,*****,*****,**
744860,94789,2015012908,330,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,23,3,1027.6,30.35,1026.9,***,***,0,*****,*****,*****,**
744860,94789,2015012909,50,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,25,5,1027,30.33,1026.2,***,***,0,*****,*****,*****,**
744860,94789,2015012910,50,6,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,25,5,1027,*****,1025.9,***,***,*****,*****,*****,*****,**
744860,94789,2015012910,***,0,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,29,6,1026.9,30.33,1026.2,***,***,0,*****,*****,*****,**
744860,94789,2015012911,230,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,28,10,1026.1,30.3,1025.2,***,***,0,*****,*****,*****,**
744860,94789,2015012912,180,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,30,13,1024.5,30.26,1023.9,31,17,0,*****,*****,*****,9
744860,94789,2015012913,180,6,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,30,13,1024.5,*****,1023.6,31,17,*****,*****,*****,*****,9
744860,94789,2015012913,170,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,29,17,1023.5,30.23,1022.9,***,***,0,*****,*****,*****,**
744860,94789,2015012914,150,7,***,110,***,*,*,*,10,**,**,**,**,**,**,**,**,*,30,19,1023.3,30.22,1022.5,***,***,0,*****,*****,*****,**
744860,94789,2015012915,130,9,***,100,***,*,*,*,10,**,**,**,**,**,**,**,**,*,31,20,1021.8,30.18,1021.2,***,***,0,*****,*****,*****,**
744860,94789,2015012916,130,9,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,31,20,1021.8,*****,1020.9,***,***,*****,*****,*****,*****,**
744860,94789,2015012916,150,9,***,110,***,*,*,*,10,**,**,**,**,**,**,**,**,*,32,22,1021.5,30.17,1020.8,***,***,0,*****,*****,*****,**
744860,94789,2015012917,150,10,***,21,***,*,*,*,10,**,**,**,**,**,**,**,**,*,34,25,******,30.15,1020.1,***,***,*****,*****,*****,*****,**
744860,94789,2015012917,160,9,***,21,***,*,*,*,10,**,**,**,**,**,**,**,**,*,33,24,1020.9,30.15,1020.1,***,***,0,*****,*****,*****,**
744860,94789,2015012918,160,11,***,21,***,*,*,*,10,**,**,**,**,**,**,**,**,*,35,27,1020,30.12,1019.1,35,29,0,*****,*****,*****,9
744860,94789,2015012919,160,11,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,35,27,1020,*****,1018.8,35,18,*****,*****,*****,*****,9
744860,94789,2015012919,180,15,***,19,***,*,*,*,10,**,**,**,**,**,**,**,**,*,36,28,1019.3,30.1,1018.5,***,***,0,*****,*****,*****,**
744860,94789,2015012920,230,14,***,24,***,*,*,*,10,**,**,**,**,**,**,**,**,*,37,29,1018.5,30.08,1017.8,***,***,0,*****,*****,*****,**
744860,94789,2015012921,250,11,***,39,***,*,*,*,10,**,**,**,**,**,**,**,**,*,36,27,******,30.07,1017.4,***,***,*****,*****,*****,*****,**
744860,94789,2015012921,240,8,***,39,***,*,*,*,10,**,**,**,**,**,**,**,**,*,34,26,1018.4,30.07,1017.4,***,***,0,*****,*****,*****,**
744860,94789,2015012922,240,8,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,34,26,1018.4,*****,1017.2,***,***,*****,*****,*****,*****,**
744860,94789,2015012923,220,11,***,25,***,*,*,*,6,**,**,**,**,71,**,**,**,*,35,29,1016.4,30.02,1015.8,37,17,0.01,*****,*****,*****,**
744860,94789,2015012923,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,37,***,*****,*****,0.01,*****,9
744860,94789,2015013000,220,9,***,13,***,*,*,*,2,**,**,**,**,71,10,**,**,*,34,28,******,29.98,1014.4,***,***,*****,*****,*****,*****,**
744860,94789,2015013000,210,8,***,13,***,*,*,*,2,**,**,**,**,71,10,**,**,*,33,29,1015.2,29.98,1014.4,37,33,0.02,0.03,*****,*****,9
744860,94789,2015013001,210,8,***,***,OVC,*,*,*,2,71,**,**,**,**,**,**,**,*,33,29,1015.2,*****,1014.1,37,18,*****,0.03,*****,*****,9
744860,94789,2015013001,210,7,***,48,***,*,*,*,6,**,**,**,**,71,10,**,**,*,34,30,******,29.97,1014.1,***,***,0.01,*****,*****,*****,**
744860,94789,2015013001,230,3,***,48,***,*,*,*,8,**,**,**,**,71,**,**,**,*,33,30,1014.2,29.95,1013.4,***,***,0.01,*****,*****,*****,**
744860,94789,2015013004,200,10,***,***,OVC,*,*,*,10,71,**,**,**,**,**,**,**,*,37,29,1011.8,*****,1010.7,***,***,*****,*****,*****,0.01,**
744860,94789,2015013006,270,13,***,50,***,*,*,*,9.1,**,**,**,**,71,**,**,**,*,36,26,1011.3,29.87,1010.7,37,33,0.00T,0.01,0.04,*****,9
744860,94789,2015013007,270,13,***,***,OVC,*,*,*,8.8,71,**,**,**,**,**,**,**,*,36,26,1011.3,*****,1010.4,37,33,*****,0.01,0.04,*****,9
744860,94789,2015013008,280,14,***,41,***,*,*,*,2.5,**,**,**,**,71,**,**,**,*,34,27,******,29.88,1011,***,***,*****,*****,*****,*****,**
744860,94789,2015013008,290,13,***,41,***,*,*,*,2.5,**,**,**,**,71,**,**,**,*,33,26,1011.8,29.88,1011,***,***,0.01,*****,*****,*****,**
744860,94789,2015013010,300,15,***,***,OVC,*,*,*,8.8,**,**,**,**,**,**,**,**,*,34,26,1011.4,*****,1010.4,***,***,*****,*****,*****,0.01,**
744860,94789,2015013010,310,20,29,70,***,*,*,*,10,**,**,**,**,**,**,**,**,*,35,26,1011.2,29.86,1010.3,***,***,0,*****,*****,*****,**
744860,94789,2015013011,310,15,***,60,***,*,*,*,10,**,**,**,**,**,**,**,**,*,36,25,1010.9,29.86,1010.3,***,***,0,*****,*****,*****,**
